1-upc	2-upc	3-upc	4-upc	5-upc	6-upc	7-upc	8-upc	9-upc	10-upc	11-upc	12-upc	13-upc	14-upc	15-upc	16-upc	17-upc	18-upc	19-upc	20-upc	21-upc	22-upc	23-upc	24-upc	25-upc	26-upc	27-upc	28-upc	29-upc	30-upc	31-upc	32-upc	33-upc	34-upc	35-upc	36-upc	37-upc	38-upc	39-upc	40-upc	41-upc	42-upc	43-upc	44-upc	45-upc	46-upc	47-upc	48-upc	49-upc	50-upc	51-upc	52-upc	53-upc	54-upc	55-upc	56-upc	57-upc
0.9446153846	0.9446153846	2	0.6669734384	0.4502613059	0.614088008	0.5	0.9866666667	0.4565217391	0.8786681626	0.6905645944	0.8574147033	0.1497789567	0.1862608685	0.1384615385	0.2951091166	0.2331134961	0.2281364747	496.907	0.7975766879	505.782	69.5865	82.577	16.704	494.548	867.417	474.468	448.788	48.9945	56.7615	16.5273	377.445	854.935	377.549	445.162	48.66	56.3135	16.5089	374.913	0	54.0	51.0	4.4444447	-138.551	-109.506	1.3421053	216.31482	0.04488418	0.0	0.9259259	0.03773585	0.7169811	0.03846154	0.34615386	0.9736842	3.0	2.0	
0.75	0.6666666667	0	0.8049242424	0.4244018547	0.8459302326	0.5	1	0.4666666667	0.5555555556	0.6332032827	0.5387596899	0.6666666667	0.2125087496	0.5	0.6666666667	0.2926959856	0.6918604651	4952.93	0.6913446174	264.559	58.4141	67.3993	37.5429	236.684	4520.53	226.446	355.071	57.6486	55.1639	27.8505	162.358	4857.05	180.59	351.334	57.406	54.4247	27.5977	158.682	0	19.0	21.0	5.631579	-48.1369	-48.0722	1.1052631	258.6842	0.051713992	0.0	1.0	0.055555556	0.6111111	0.0	0.1764706	1.0	0.0	0.0	
0.762437872	0.7573184745	3	0.5589465143	0.5481820968	0.4868657653	0.7027027027	1	0.6486486486	0.6863499236	0.5594943642	0.6776381343	0.286144848	0.2883975151	0.2262544803	0.3552287599	0.380464526	0.3325869792	272.075	0.619535474	87.1086	41.4101	41.696	19.7133	102.084	296.748	106.876	88.7973	38.1517	36.0136	20.4552	92.4159	293.07	94.2762	89.0502	38.1603	36.0086	20.3975	92.7546	0	39.0	45.0	4.74359	-98.5828	-89.1431	1.2857143	233.28206	0.04190939	0.0	0.94871795	0.0	0.7105263	0.054054055	0.43243244	0.96875	3.0	3.0	
0.9147065466	0.7404704982	5	0.5678869753	0.4604952913	0.5269000274	0.6315789474	0.9875	0.5192307692	0.6657484481	0.6455620234	0.8336118914	0.2501253966	0.2372732741	0.1456847246	0.3511018623	0.3043644319	0.237697298	1805.38	0.7180993362	349.192	85.9007	73.4712	26.1775	385.679	1237.48	394.39	281.819	61.2731	50.3539	21.9658	282.91	1229.72	271.708	280.556	60.7937	50.1267	21.8236	280.631	0	52.0	49.0	4.4038463	-111.305	-113.383	1.225	337.98077	0.043817863	0.0	0.96153843	0.019607844	0.8039216	0.06	0.48	0.9512195	5.0	5.0	
0.7894845873	0.8279999935	2	0.524751728	0.5230730897	0.6001831215	0.7142857143	1	0.7142857143	0.75031034	0.5681659874	0.6754467738	0.2386890951	0.3101798144	0.2386890951	0.2580000097	0.3974247605	0.315773119	794.661	0.6025752395	2081.61	467.087	339.749	271.079	?	726.699	2826.62	1560.36	530.721	335.408	209.776	?	749.306	2542.46	1597.12	523.621	344.422	205.752	?	0	16.0	14.0	3.875	-44.4903	-43.7428	1.0769231	233.0	0.049800776	0.0	0.875	0.0	0.46666667	0.071428575	0.14285715	0.8666667	2.0	2.0	
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	0	9	971.416	0	426.453	77.3029	92.2802	18.8752	295.335	658.895	260.124	399.605	80.5783	94.9243	16.779	276.686	654.828	257.093	398.285	80.2844	94.361	16.7533	274.629	0.015625	128.0	133.0	4.328125	-407.638	-307.174	1.6024096	178.42969	0.052628946	0.015625	0.90625	0.047244094	0.5984252	0.071428575	0.15079366	1.0	9.0	9.0	
0.8710338536	0.8331870093	4	0.4243333578	0.3466815386	0.4369107385	0.8269230769	0.9682539683	0.7959183673	0.7850787885	0.7205921748	0.8265907126	0.1432304006	0.1811105185	0.1624566548	0.1961092877	0.2178148362	0.2017805978	8008.8	0.7957985911	467.181	196.598	96.516	25.4893	147.83	7841.94	598.799	360.017	195.191	94.1518	26.3299	142.221	7661.87	530.584	359.569	194.681	96.0191	26.1961	141.682	0	46.0	45.0	4.347826	-101.049	-126.965	1.125	162.58696	0.029733937	0.0	0.8043478	0.022222223	0.4888889	0.045454547	0.18181819	0.82051283	4.0	4.0	
0.8361459969	0.8582644787	2	0.3385276315	0.3442675635	0.4312544073	0.7857142857	0.9803921569	0.725	0.7815033554	0.7459241856	0.7439086614	0.1343682772	0.1925513043	0.1130952381	0.2250885273	0.2324990001	0.2114730508	6162.21	0.8090541774	373.54	85.5376	80.5597	22.2541	222.258	10906.9	232.249	260.878	91.7249	74.6083	21.0014	203.706	10806.3	239.209	260.506	91.0982	74.0627	20.8596	202.045	0	37.0	33.0	4.5135136	-81.9148	-71.7036	1.137931	352.83783	0.017540857	0.0	0.972973	0.0	0.75	0.0	0.4857143	0.96666664	2.0	2.0	
0.8947368421	0.8947368421	0	0.1435406699	0.4663865546	0.1526315789	?	0.8	?	0.8564593301	0.6095238095	0.8473684211	0.5	0.3214285714	0.5	0.1052631579	0.3357142857	0.1052631579	3717.52	0.6642857143	104.311	76.9054	81.6442	38.0356	128.366	3855.79	102.846	136.545	74.9993	80.1158	37.8747	126.035	3712.71	126.061	135.745	74.4808	78.7918	37.2272	124.312	0	10.0	11.0	4.0	-25.5089	-19.8187	1.1	131.5	0.019379914	0.0	1.0	0.11111111	0.7777778	0.25	0.125	1.0	0.0	0.0	
0.9583333333	0.9777777778	4	0.5496787694	0.4911706405	0.5629607843	0.5555555556	0.9210526316	0.4615384615	0.8490558941	0.7067268439	0.8211437909	0.1111111111	0.1626349263	0.1666666667	0.3522029138	0.2580012534	0.2965686275	2192.34	0.7835524955	242.398	111.492	85.7961	29.463	178.071	1957.65	192.881	452.557	104.694	101.434	33.1388	227.802	1943.06	264.142	452.712	103.746	100.214	33.0547	230.485	0	32.0	40.0	5.0	-112.957	-81.2703	1.1764706	149.59375	0.06651356	0.0	0.875	0.032258064	0.48387095	0.033333335	0.033333335	0.93333334	3.0	4.0	
0.7884249717	0.8319528893	2	0.3727659861	0.37429052	0.4360093535	1	0.962962963	0.96	0.7506989452	0.6538836929	0.7287784155	0.1919648923	0.2796434285	0.2644787645	0.25363072	0.3070737364	0.2962050396	3021.01	0.6861394155	507.712	163.77	95.964	28.9923	186.518	5738.16	221.676	516.105	175.842	103.932	27.6689	259.063	5557.81	290.391	519.905	173.482	102.49	27.4135	255.355	0	19.0	20.0	4.631579	-61.7191	-54.0501	1.1111112	260.0	0.075876296	0.0	0.7894737	0.0	0.6111111	0.0	0.3529412	0.8947368	0.0	2.0	
0.9089427154	0.8817070366	3	0.4376901706	0.4140456668	0.5501541186	0.56	0.84375	0.5416666667	0.7842332625	0.7076722186	0.7697842339	0.0344827586	0.1240892914	0.0344827586	0.1577239512	0.2145679633	0.1743906179	8393.76	0.7854320367	737.021	217.805	151.844	61.4427	417.485	5846.76	873.991	722.682	216.793	151.402	56.941	366.873	5785.04	775.809	733.978	227.736	161.181	56.7132	371.549	0	27.0	28.0	5.0	-78.5164	-65.863	1.0769231	132.33333	0.06396809	0.0	0.9259259	0.0	0.53846157	0.0	0.16	0.9230769	3.0	3.0	
0.8436851484	0.8274729825	2	0.5594344671	0.4031054459	0.585211789	0.7173913043	0.9491525424	0.5714285714	0.7212532397	0.7246628892	0.7223247244	0.2256384409	0.1667518006	0.1700268817	0.3099525785	0.2167622	0.3188407922	14288.1	0.8121394267	474.766	89.8422	97.4993	21.7713	371.471	12557.8	356.952	526.608	90.3508	96.6071	22.2866	390.111	12162.4	407.182	533.218	89.6534	95.7555	22.1178	392.636	0	40.0	39.0	4.8	-124.307	-98.8409	1.1818181	164.45	0.046117164	0.0	0.9	0.0	0.53846157	0.02631579	0.23684211	1.0	2.0	2.0	
0.7889380875	0.8214285714	2	0.5145502646	0.4682393119	0.6055309563	0.5714285714	0.9642857143	0.55	0.7158730159	0.7359245259	0.7167035656	0.25	0.243494794	0.2857142857	0.3068783069	0.2778613152	0.3777285792	4888.37	0.7697577324	537.716	57.8959	82.3782	26.3626	289.158	3487.46	233.539	310.543	52.4998	71.2803	21.5847	238.402	3431.64	232.842	315.4	52.0497	70.8168	21.3491	235.3	0	20.0	21.0	4.6	-57.9138	-52.8892	1.0	146.7	0.06940644	0.0	0.9	0.0	0.5263158	0.055555556	0.22222222	1.0	2.0	2.0	
0.9141270318	0.8466453284	4	0.5241081198	0.3603676551	0.5470466409	0.9210526316	0.976744186	0.75	0.7322904804	0.7556183275	0.8411058379	0.2058090039	0.1747583318	0.1867816092	0.2685384983	0.2342741368	0.213132005	15528.1	0.8173265423	368.541	187.175	89.5534	31.3876	205.67	13383.9	476.927	352.46	154.664	76.5349	32.7128	218.294	13190.5	466.555	350.06	153.187	76.1272	32.6783	215.934	0	31.0	33.0	3.935484	-79.8692	-89.4825	1.2222222	164.7742	0.04153895	0.0	0.7741935	0.0	0.43333334	0.0	0.06896552	0.8148148	4.0	4.0	
0.8888888889	0.8085042371	2	0.6484249283	0.3987931457	0.6715116145	0.7567567568	1	0.6857142857	0.7410763979	0.682067112	0.7852972403	0.3116883117	0.1814872174	0.3574879227	0.3698908602	0.2599791638	0.4172922348	4853.9	0.7585907765	644.603	123.503	105.865	31.0179	543.112	3549.09	570.825	547.619	93.8152	80.7252	25.421	360	3567.71	371.846	537.246	92.6572	79.6426	25.6731	357.683	0.029411765	34.0	31.0	4.0882354	-90.9311	-78.6794	1.1071428	310.61765	0.070248276	0.029411765	0.9117647	0.0	0.57575756	0.0	0.3125	0.9310345	2.0	2.0	
0.889414558	0.8971184587	2	0.408887949	0.3697796046	0.3915664521	0.8596491228	0.984375	0.8	0.8097914849	0.7918827716	0.8137218034	0.1208253407	0.158026838	0.1199579062	0.2037153097	0.2231411881	0.1916775655	769.903	0.861316676	133.302	55.56	54.9352	13.9868	114.415	629.723	104.037	139.061	48.6203	52.4638	13.4925	119.324	605.166	121.092	138.351	48.2365	52.0441	13.4341	118.506	0	42.0	47.0	4.285714	-115.136	-91.6586	1.2051282	160.80952	0.03479423	0.0	0.9285714	0.048780486	0.73170733	0.1	0.225	1.0	2.0	2.0	
0.9918168023	0.9444004268	2	0.3939065526	0.3808660993	0.4749422094	0.6666666667	0.9811320755	0.6111111111	0.806357265	0.7148801328	0.8952407837	0.024549593	0.1669064657	0.024549593	0.1563111914	0.2451488015	0.1885665893	336.382	0.7829177266	159.099	43.1928	46.5022	16.0596	153.348	260.9	147.098	182.279	42.4296	42.7109	13.6458	143.692	259.94	148.233	179.737	42.197	42.456	13.6284	142.221	0	36.0	41.0	4.611111	-93.3923	-74.7924	1.2058823	132.69444	0.023219414	0.0	0.9722222	0.0	0.7714286	0.029411765	0.4117647	1.0	2.0	2.0	
0.8997832728	0.8641449065	3	0.4249020868	0.5006444462	0.4071036831	0.7555555556	1	0.7272727273	0.7507090391	0.6431635933	0.776595442	0.081209524	0.1426420182	0.0775781524	0.1690692619	0.2470057331	0.1386782656	789.095	0.7529942669	165.319	52.9116	58.9909	17.1053	160.904	512.971	144.036	169.586	45.7011	50.3413	15.8664	162.479	508.574	145.676	168.076	45.2664	49.7413	15.7935	160.544	0	35.0	33.0	4.885714	-76.58	-65.7108	1.137931	186.34285	0.017328223	0.0	1.0	0.029411765	0.7941176	0.0	0.4848485	1.0	3.0	3.0	
0.7157112319	0.6964391946	0	0.4274168217	0.4334073647	0.4988384887	0.6666666667	1	0.6538461538	0.629035515	0.7254606312	0.6475859449	0.1181372549	0.1701990166	0.2484917044	0.2544510067	0.2539262759	0.3553609601	616.254	0.7900988813	169.194	47.389	52.6659	14.5738	156.493	878.761	150.802	181.076	50.0285	53.3056	14.3764	160.277	834.305	162.618	185.244	52.4527	54.9852	14.2251	163.39	0	22.0	27.0	4.909091	-63.5368	-58.8779	1.2272727	219.5	0.050931666	0.0	0.90909094	0.0	0.5714286	0.05	0.35	1.0	0.0	0.0	
0.8507188365	0.8503284806	2	0.561987403	0.5294228589	0.5842447871	0.724137931	1	0.6785714286	0.7383180454	0.645719608	0.7731567977	0.2305502889	0.2277990011	0.2295743991	0.3186911273	0.2919488352	0.3175804833	41437.4	0.7200568498	299.238	124.035	137.104	30.1954	295.265	61586.9	264.778	203.976	85.3754	93.4268	25.939	218.496	59219.4	214.655	204.115	84.3829	92.5285	25.675	217.344	0	26.0	27.0	4.576923	-65.4793	-59.054	1.08	280.65384	0.031066425	0.0	1.0	0.04	0.72	0.041666668	0.25	1.0	2.0	2.0	
0.9444444444	0.8041666667	2	0.348030138	0.4276437611	0.546539961	0.8125	0.9473684211	0.6923076923	0.7304012346	0.6472341106	0.8793859649	0.1333333333	0.2166666667	0.1666666667	0.2611111111	0.2867424242	0.2412280702	1066.41	0.6906060606	287.239	76.6014	77.434	20.9769	263.655	1041.7	237.429	239.824	68.077	75.0239	19.1206	226.2	1017.74	217.615	238.154	67.2338	73.7537	18.9687	224.403	0	16.0	16.0	4.6875	-34.9302	-29.3259	1.0	175.4375	0.046715863	0.0	0.9375	0.06666667	0.73333335	0.071428575	0.42857143	1.0	2.0	2.0	
0.8137728249	0.7757639134	3	0.4566632982	0.4343620792	0.4727275467	0.8163265306	0.9272727273	0.7872340426	0.6803821805	0.6835236511	0.6866988463	0.1477108161	0.1314180779	0.1257877008	0.2242360866	0.2282255338	0.2345363539	1888.68	0.7717744662	213.82	49.7853	54.0016	23.2496	213.917	2565.73	190.292	183.268	47.3839	49.3288	20.108	177.021	2472.92	177.311	189.739	48.1601	48.7943	20.0322	182.882	0	36.0	32.0	4.6944447	-77.4942	-63.8753	1.2307693	394.30554	0.03132589	0.0	1.0	0.0	0.85714287	0.029411765	0.5882353	1.0	3.0	3.0	
1	1	6	0.3814102564	0.4992335247	?	?	0.9189189189	?	0.8926282051	0.7734742645	1	0.3846153846	0.2015915432	0.2173913043	0.2692307692	0.2682854795	1	7152.81	0.8424393284	461.139	80.6378	109.926	34.849	337.659	25513.3	271.146	363.107	76.2063	107.879	39.2542	285.029	25391.6	225.861	362.382	75.6114	107.905	39.4751	283.266	0	32.0	34.0	5.15625	-92.2068	-82.9426	1.3076923	185.09375	0.031588685	0.0	0.96875	0.0	0.7096774	0.033333335	0.23333333	1.0	6.0	6.0	
0.8502872849	0.8899446174	6	0.4072754819	0.4134954736	0.4063880073	0.62	0.9714285714	0.58	0.8360848732	0.6829246819	0.7946313269	0.1649744195	0.1757742421	0.1534963353	0.191711646	0.2765623713	0.1819058741	4712.74	0.7474314368	157.466	47.6849	50.6888	14.6951	130.537	3729.39	117.902	140.954	44.339	45.0527	13.6345	109.659	3633.85	105.99	141.486	43.9599	44.5971	13.5695	108.424	0.023255814	43.0	47.0	4.581395	-100.615	-92.4571	1.2368422	242.37209	0.021328283	0.023255814	0.9767442	0.023809524	0.8333333	0.0	0.3902439	1.0	6.0	6.0	
0.0847457627	0.7333333333	1	0.5329396325	0.4595877273	0.9576271186	0.7	0.8333333333	?	0.6227471566	0.647006569	0.0847457627	0.2	0.2345360825	0.375	0.2666666667	0.2422680412	0.9152542373	2324.06	0.6956308297	182.616	71.6478	67.7821	30.0894	368.494	2070.61	344.707	265.733	70.4766	67.9112	28.7197	239.454	2025.26	249.232	263.01	69.4399	66.467	28.5202	236.301	0	9.0	11.0	3.8888888	-27.8505	-24.3514	1.0	417.8889	0.10161064	0.0	0.8888889	0.0	0.5	0.2857143	0.14285715	1.0	1.0	1.0	
0.9234687049	0.905342576	4	0.4696235202	0.330254735	0.4246479685	0.5945945946	0.8510638298	0.5675675676	0.80958911	0.7998592089	0.8244423766	0.1045708839	0.1211799665	0.0649984506	0.1705478533	0.1601408447	0.1051027237	1314.01	0.8689756725	540.505	60.807	83.4287	16.7876	451.481	1306.49	311.32	310.743	62.6462	76.8212	16.832	295.333	1267.96	294.339	307.805	62.1792	76.2445	16.7599	291.364	0	41.0	39.0	4.780488	-108.934	-92.0489	1.21875	241.2683	0.054637678	0.0	0.9268293	0.025	0.675	0.07692308	0.25641027	1.0	4.0	4.0	
0.7426547391	0.7207254087	3	0.4189256589	0.5189185636	0.4960019696	0.7173913043	0.9411764706	0.575	0.667329592	0.7148745497	0.6774076861	0.2760663527	0.2298301508	0.2491732804	0.3141839152	0.3058306622	0.3283329152	2684.14	0.8031062068	310.028	81.2847	95.5875	19.2213	176.748	1000.09	204.896	428.419	73.9697	86.7694	18.335	187.052	957.262	221.569	428.06	73.5799	86.0601	18.2534	185.149	0.027027028	37.0	38.0	4.2702703	-95.1065	-89.4495	1.3571428	273.54053	0.04770599	0.027027028	0.8918919	0.055555556	0.7777778	0.028571429	0.4	0.96666664	3.0	3.0	
0.8397212544	0.8203389831	0	0.7265536723	0.5756448413	0.7200929152	?	0.5454545455	?	0.8203389831	0.8487103175	0.8397212544	0.4	0.1428571429	0.4	0.1796610169	0.1512896825	0.1602787456	1440.27	0.8571428571	1965.9	961.538	675.962	33.402	?	1120.34	1429.13	1778.89	837.287	642.14	30.4135	?	1141.31	1295.47	1853.9	855.323	629.805	30.1947	?	0.083333336	12.0	12.0	4.6666665	-72.7117	-53.1671	1.0	572.1667	0.22315012	0.083333336	0.5	0.0	0.0	0.0	0.0	0.9166667	0.0	0.0	
0.9288664825	0.9620313399	13	0.3831112263	0.390149353	0.3253545486	0.5625	0.8170731707	0.4761904762	0.8892056967	0.7483046113	0.856133979	0.0949216502	0.1346142655	0.0807570342	0.1608643187	0.1970263906	0.1483220267	10294.3	0.8227130488	525.751	137.605	161.91	29.02	400.457	8353.54	385.906	597.236	130.54	153.755	26.0913	413.533	8216.81	375.125	595.375	129.332	152.346	26.0733	409.771	0	70.0	72.0	3.942857	-195.269	-189.288	1.3846154	152.98572	0.022928756	0.0	0.9285714	0.014492754	0.68115944	0.029411765	0.20588236	0.9591837	13.0	13.0	
0.9724724552	0.9470978496	4	0.5414115687	0.5604312102	0.5503228513	0.6666666667	0.984375	0.5813953488	0.8423965699	0.5763846927	0.8805278113	0.0925787632	0.2274583052	0.0550550897	0.2167047164	0.3598385545	0.179208283	313.319	0.6737680029	144.741	47.4773	54.686	21.8999	127.672	242.288	119.782	110.097	42.4604	46.0018	19.5367	102.92	230.994	93.3969	109.83	42.1617	45.4616	19.4557	102.155	0.023255814	43.0	42.0	4.372093	-113.644	-85.2027	1.2727273	348.90698	0.037394334	0.023255814	0.9767442	0.0	0.7619048	0.0	0.3902439	1.0	4.0	4.0	
0.9325966431	0.883778028	5	0.3916188296	0.394204386	0.417119978	0.8333333333	1	0.7692307692	0.8044078537	0.6505372116	0.8167883182	0.1893673578	0.209729557	0.2022100706	0.2576064802	0.2844757537	0.2608272575	5718.06	0.7066772764	400.683	85.0514	103.496	49.1408	471.037	3255.39	342.028	396.192	79.8643	105.532	38.5272	405.665	3252.69	317.853	391.341	79.1342	103.743	38.0803	399.493	0	35.0	33.0	4.3714285	-94.1768	-83.4459	1.1	238.71428	0.037430413	0.0	0.9714286	0.05882353	0.7058824	0.0	0.36363637	1.0	5.0	5.0	
0.9441726436	0.9362927187	5	0.4973567937	0.416073873	0.471102344	0.65625	0.8717948718	0.5806451613	0.8457396719	0.7966990308	0.8736620657	0.0434145448	0.1039817236	0.0434145448	0.1825308107	0.1722021087	0.1433136072	10119.5	0.8747092367	968.962	207.089	190.446	41.2235	392.849	2887.31	523.836	940.126	202.163	193.107	38.0377	352.584	2824.89	505.465	942.328	214.699	193.277	37.8421	352.623	0.060606062	33.0	35.0	4.5757575	-135.861	-98.6575	1.09375	435.15152	0.12610897	0.060606062	0.75757575	0.0625	0.40625	0.032258064	0.12903225	0.9677419	4.0	5.0	
0.9383983573	0.9615384615	0	0.370546021	0.525314482	0.2910677618	0.7142857143	1	?	0.8502298498	0.6640210913	0.8755989049	0.1153846154	0.2384660767	0.5384615385	0.1244253754	0.3443332825	0.1232032854	1589.99	0.724533374	2894.27	321.198	277.795	35.2693	?	500.963	2293.07	945.15	165.199	136.828	22.6339	?	494.015	733.829	939.044	163.011	134.561	22.463	?	0	15.0	14.0	5.133333	-39.2146	-33.8907	1.0	125.6	0.043515537	0.0	0.8666667	0.14285715	0.5714286	0.0	0.15384616	0.9230769	0.0	0.0	
0.8652148584	0.9299011134	3	0.3494455694	0.4107045143	0.3663236651	0.7435897436	0.8913043478	0.6315789474	0.8679828769	0.7699397141	0.805710635	0.1499798729	0.1607650141	0.1526806527	0.1838397534	0.2107757392	0.1886991982	5557.71	0.8343597176	371.548	135.738	198.259	47.8755	341.937	3218.74	311.846	409.759	151.99	205.731	43.209	331.04	3284.7	287.604	413.182	152.731	208.018	42.9796	333.438	0	37.0	40.0	4.0	-114.101	-88.2132	1.1428572	144.67567	0.025292097	0.0	0.972973	0.0	0.6388889	0.028571429	0.057142857	1.0	3.0	3.0	
0.8119047619	0.7691604236	2	0.3922035591	0.3863800766	0.4698409234	0.724137931	0.9705882353	0.56	0.7053117421	0.7719139024	0.7459699031	0.1655241935	0.1442893869	0.1666666667	0.2770074916	0.1877318077	0.2507936508	2037.12	0.8832714708	432.743	69.9828	75.0975	19.1473	254.414	1630.22	240.167	387.894	73.4002	74.9501	16.0321	208.139	1588.17	218.505	386.667	72.8513	74.3537	15.9222	207.616	0	26.0	27.0	4.8846154	-75.2904	-59.4106	1.125	173.23077	0.048078343	0.0	0.96153843	0.0	0.64	0.041666668	0.25	1.0	2.0	2.0	
1	0.9640839387	0	0.370201407	0.4802354963	0.5543428905	0.71875	0.9545454545	0.6428571429	0.8642075068	0.5993370793	0.9124658177	0.1257062147	0.2942050375	0.1709401709	0.1598050176	0.3480234943	0.2626025469	601.318	0.6431050565	287.875	94.0145	84.4231	20.7014	243.355	533.977	260.398	176.876	58.9747	58.7497	17.0672	155.349	534.626	162.393	175.556	58.258	57.9854	16.9558	153.683	0	29.0	32.0	4.7586207	-79.5183	-69.0429	1.1851852	308.06897	0.020104118	0.0	1.0	0.0	0.64285713	0.0	0.33333334	1.0	0.0	0.0	
0.9543900791	0.9268485829	5	0.3817884465	0.3561067447	0.4522057961	0.6323529412	0.9239130435	0.578125	0.846596815	0.7184958153	0.8801308225	0.0947812782	0.1320472276	0.0777929182	0.1709975279	0.2187030333	0.1581152958	1663.4	0.7912380136	301.551	85.2929	79.0538	29.1179	237.44	2186.03	226.9	296.915	88.945	93.9561	26.4774	254.975	2155.71	260.813	294.898	88.6608	93.535	26.3214	252.83	0.015151516	66.0	72.0	4.378788	-184.928	-165.315	1.3090909	325.60605	0.03202521	0.015151516	0.93939394	0.03076923	0.72307694	0.09375	0.265625	1.0	4.0	5.0	
0.9514840183	0.8711588778	2	0.44687338	0.4261233563	0.516649295	0.7931034483	1	0.7307692308	0.7760392846	0.7251787421	0.7966484381	0.1414201183	0.0850951492	0.1455479452	0.2637109045	0.1911266231	0.3030371305	984.2	0.8470987016	558.23	89.9219	51.012	18.3418	330.13	854.309	406.362	489.066	111.5	58.7494	16.012	322.28	841.874	392.823	483.469	110.619	57.9725	15.934	318.371	0	26.0	27.0	6.0	-66.2439	-61.4367	1.08	152.11539	0.024490003	0.0	0.88461536	0.0	0.6	0.041666668	0.29166666	0.9166667	2.0	2.0	
0.9662764771	0.9168896321	4	0.3560212066	0.5184775137	0.3496012464	0.4651162791	0.9491525424	0.35	0.7900105394	0.7054204335	0.8527797059	0.0442028986	0.1630279746	0.0579710145	0.1246655518	0.2713031525	0.1560758083	554.161	0.7918588212	289.703	60.8978	63.6933	12.9321	244.261	399.546	222.373	284.1	53.9703	58.3784	11.8115	227.255	391.62	224.089	288.109	53.5613	57.743	11.7877	230.729	0	44.0	53.0	4.3863635	-122.041	-113.172	1.5142857	245.95454	0.052946173	0.0	0.9318182	0.0	0.627907	0.071428575	0.35714287	1.0	4.0	4.0	
0.6948051948	0.7008386139	4	0.5100853253	0.5490297044	0.4025974026	0.4736842105	0.55	0.4210526316	0.6565813414	0.5764554435	0.6298701299	0.4299516908	0.3	0.1428571429	0.4487420792	0.3980594087	0.3051948052	7102.9	0.6019405913	271.872	228.737	143.173	48.754	159.925	7892.1	231.575	332.844	280.164	129.188	38.876	108.728	7896.74	369.503	333.206	279.385	129.051	38.3612	108.917	0	24.0	28.0	2.9583333	-68.0077	-62.2596	1.12	196.45833	0.04526945	0.0	0.9166667	0.0	0.73913044	0.0	0.13636364	0.95	4.0	4.0	
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	0	4	572.127	0	2688.5	663.779	337.247	43.4274	?	499.318	1387.14	1466.9	379.459	153.932	42.7643	?	485.353	3571.72	1452.67	376.787	151.174	41.8839	?	0.1	10.0	11.0	5.3	-26.4682	-32.4532	1.0	86.2	0.09754745	0.1	0.3	0.0	0.0	0.0	0.0	0.5	4.0	4.0	
0.9025944436	0.8931833958	3	0.3414591911	0.3798949527	0.3218393749	0.6756756757	0.9130434783	0.6111111111	0.8194449321	0.7588451748	0.8345338619	0.1132372432	0.1470049174	0.103024369	0.2066861031	0.1965907407	0.1740295248	5822.84	0.8136839114	472.817	102.295	87.1288	33.5954	344.49	4238.32	336.674	609.239	111.399	105.055	33.0027	319.841	4339.01	351.302	605.4	110.674	104.435	34.7344	315.973	0	39.0	41.0	3.897436	-120.04	-100.775	1.28125	148.02563	0.027599601	0.0	0.9230769	0.10526316	0.4473684	0.054054055	0.10810811	0.9310345	3.0	3.0	
0.8361120123	0.8268293039	3	0.4218784538	0.4379978001	0.4401091581	0.8	0.9428571429	0.6909090909	0.7537682425	0.6442718942	0.7425402833	0.154072469	0.2500616835	0.1121856486	0.2297946277	0.3178425142	0.2241612562	28086.1	0.7008541043	277.289	81.7773	93.5489	46.9207	225.787	58051.6	200.897	263.291	90.6667	93.3633	43.952	226.974	55756.1	217.127	266.347	90.8129	93.2412	43.7223	224.635	0	43.0	46.0	4.395349	-121.352	-100.749	1.2105263	159.2093	0.037982076	0.0	0.95348835	0.023809524	0.5714286	0.048780486	0.17073171	0.972973	3.0	3.0	
