1-tcd	2-tcd	3-tcd	4-tcd	5-tcd	6-tcd	7-tcd	8-tcd	9-tcd	10-tcd	11-tcd	12-tcd	13-tcd	14-tcd	15-tcd	16-tcd	17-tcd	18-tcd	19-tcd	20-tcd	21-tcd	22-tcd	23-tcd	24-tcd	25-tcd	26-tcd	27-tcd	28-tcd	29-tcd	30-tcd	31-tcd	32-tcd	33-tcd	34-tcd	35-tcd	36-tcd	37-tcd	38-tcd	39-tcd	40-tcd	41-tcd	42-tcd	43-tcd
0.3118589744	0.2166323886	0.2703373016	0.2559027778	0.2675233466	0.6219512195	0.3355302341	0.2956740217	0.2219460848	0.66875	0.4264983715	0.4455845952	0.69125	0.0306680267	0.0361962296	0.0501523692	0.0512052661	0.0049426409	0.0115325484	0.0312512399	0.0317605991	0.0275099992	0.0278487997	0.007314468	0.0265466508	0.1881097561	0.1231715873	0.3223484848	0.3123333333	0.6162790698	0.362118016	0.2152761608	0.6646825397	0.6825396825	0.02271706	0.0277137913	0.0541883633	0.0552721214	0.0035130314	0.0098269129	0.0310969855	0.0314690653	0.0007330632
0.37	0.2463360986	0.3243589744	0.3488095238	0.3315442078	0.7613636364	0.3966057969	0.3711201393	0.2702395161	0.7395833333	0.5011995538	0.5251976825	0.7534722222	0.035672577	0.0442167908	0.0619867204	0.0713094567	0.0074831837	0.0164522315	0.043281487	0.0492458038	0.036515571	0.041374241	0.009543203	0.0394827934	0.2470588235	0.1462419811	0.2463768116	0.2923333333	0.6096491228	0.3323387646	0.2511885814	0.623015873	0.6420634921	0.0263572555	0.0374213957	0.0567883832	0.0675516079	0.0045229869	0.0143146321	0.0431697857	0.0497951077	0.0009459556
0.2788888889	0.1770881197	0.1722222222	0.2644927536	0.3089061653	0.8823529412	0.5374269553	0.3461781901	0.2182192147	0.4868421053	0.4655279211	0.4887677397	0.5210526316	0.0154035661	0.01577779	0.0532072481	0.0555498447	0.0008246206	0.0009079457	0.0409553073	0.0421818837	0.0389153003	0.0398283726	8.73033927760858e-05	0.038434854	0.1858333333	0.1143380628	0.2527777778	0.3344202899	0.637254902	0.3703238479	0.2308650852	0.5833333333	0.6096491228	0.0141918577	0.0145412946	0.05277617	0.0553816661	0.0014738438	0.0015829851	0.0439428718	0.0454754369	0.000234702
0.14125	0.0908408527	0.2015503876	0.2416666667	0.216206958	0.5595238095	0.3398336107	0.2338408375	0.18522236	0.50625	0.3939110999	0.4113770701	0.54375	0.0147685198	0.016004486	0.0406956486	0.0425008647	0.0012547635	0.0020142446	0.0274810993	0.0282648334	0.0264632514	0.0270146893	0.000927893	0.0265447996	0.2114583333	0.1411367607	0.2684397163	0.3177884615	0.6358695652	0.3844165438	0.1920908751	0.6515151515	0.6723484848	0.0125906775	0.013601457	0.0376380534	0.038937298	0.0028027384	0.0034006607	0.0289989825	0.0295952086	0.0005202754
0.23390625	0.1439519959	0.2286821705	0.2711805556	0.2507548522	0.5753968254	0.3162922073	0.2750920513	0.2086383878	0.5604166667	0.420916447	0.438763311	0.5916666667	0.0243116542	0.0273681324	0.0447580898	0.0476813224	0.0044765029	0.0064554224	0.0305051484	0.0321980189	0.0271379179	0.0284558771	0.0021193234	0.027412676	0.2120833333	0.1189523655	0.2710069444	0.3097484277	0.6489361702	0.3506176579	0.2328799981	0.6685185185	0.6888888889	0.034105962	0.0354388667	0.0553652248	0.0570944414	0.0095862497	0.0107587086	0.0336513504	0.0345897003	0.0026454335
0.2262345679	0.1473587911	0.4155555556	0.4828571429	0.2768378735	0.6867816092	0.3913298875	0.3077351886	0.2718234194	0.8086419753	0.4498912816	0.4702952486	0.8179012346	0.016719397	0.0304145782	0.0538422472	0.0670919931	0.0068492296	0.0166970642	0.0385469377	0.0460633805	0.0352556768	0.0420898375	0.014961604	0.0401756953	0.3323717949	0.191606679	0.4741935484	0.4592857143	0.6607142857	0.3587997548	0.2770868562	0.7643678161	0.7816091954	0.0227992784	0.0313160776	0.0513672782	0.0604731391	0.0111049697	0.0213403288	0.0414843183	0.0492047234	0.0071258714
0.30859375	0.1736799273	0.3277777778	0.384375	0.2712389093	0.6568627451	0.3689983469	0.3006665937	0.2155048266	0.5906862745	0.4290614282	0.4486801745	0.6225490196	0.0149907128	0.0192904861	0.0460660263	0.0505701616	0.0016129215	0.0062637909	0.0329316255	0.0361815031	0.0300094047	0.0327936974	0.00530801	0.0316861301	0.1658854167	0.1031474888	0.2930555556	0.3525	0.5612745098	0.3113683114	0.219793193	0.6200980392	0.6470588235	0.0215657005	0.0250724292	0.0518656535	0.0561127585	0.0060378821	0.010501958	0.0357094638	0.0388855872	0.0019667962
0.13046875	0.088645957	0.106372549	0.1263541667	0.1907095651	0.5	0.3052742264	0.2055580226	0.1550690705	0.3854166667	0.3547500017	0.3692160034	0.4364583333	0.0024197486	0.0045347598	0.0062769794	0.0088871345	0.0001256458	0.0020524335	0.0001015684	0.0009717068	7.56565171731659e-06	0.0008669049	0.0023047657	0.0008547573	0.096969697	0.0553771568	0.1296296296	0.153968254	0.3857142857	0.204555241	0.1879767445	0.4289215686	0.4696078431	0.0096477378	0.0109288471	0.0098169508	0.0117589266	0.0004620446	0.0021570629	0.0005344517	0.0012836405	7.894161823492e-05
0.3028735632	0.2028307133	0.3232843137	0.3898648649	0.3271560974	0.9032258065	0.5367905651	0.3678393413	0.2487258554	0.6827956989	0.5094751179	0.5345958455	0.6962365591	0.0228002311	0.0301150276	0.0544040177	0.0625321484	0.0051288303	0.0127159159	0.0369005392	0.041873773	0.0328695955	0.0371472895	0.0100492912	0.0352248237	0.178	0.113241363	0.3467741935	0.3674242424	0.7345679012	0.4640436228	0.216442739	0.775862069	0.7844827586	0.0118849193	0.0170111306	0.0442566024	0.0500981371	0.0015703998	0.0071644335	0.0367909779	0.0407643148	0.0006487874
0.2102272727	0.1404818928	0.3379310345	0.3616666667	0.2771348351	0.7777777778	0.4819810182	0.3042379916	0.2240660158	0.7592592593	0.4888412612	0.5126776647	0.7685185185	0.0194959956	0.0241380365	0.0500493596	0.0555673699	0.0028467088	0.0067347047	0.0367007034	0.0396280417	0.0351261471	0.0376362851	0.006718367	0.0367953874	0.2862318841	0.16103303	0.4108333333	0.4201612903	0.8266666667	0.4657778584	0.2477252719	0.7738095238	0.7827380952	0.0217305542	0.02437947	0.0531611832	0.0576216337	0.0063341645	0.0088252659	0.041401246	0.0437653061	0.0051911008
0.2704545455	0.1743118437	0.2913793103	0.3166666667	0.2750927107	0.6805555556	0.378348457	0.3043307315	0.2168727951	0.5895061728	0.4613860387	0.4822020785	0.6265432099	0.0207334213	0.0286566025	0.0476188222	0.0558888145	0.0015585737	0.0098238158	0.0353015178	0.040905267	0.0337945748	0.038646416	0.0092419056	0.0381061086	0.1630434783	0.1088636806	0.2758333333	0.2927419355	0.6733333333	0.439949391	0.1860334287	0.5773809524	0.6041666667	0.0186383325	0.0185494559	0.0445717576	0.0451076464	0.0010867903	0.0011518081	0.0350418785	0.0353695311	0.0003209122
0.2371376812	0.1603318193	0.2490451389	0.2618055556	0.2696270512	0.6493055556	0.356694774	0.3004408324	0.212715158	0.5652173913	0.4268959741	0.4462444181	0.5887681159	0.0252250929	0.0327950933	0.044179088	0.0505503539	0.0066887765	0.016211027	0.028974033	0.0342800696	0.0256439947	0.0298678039	0.008251136	0.0283752744	0.1505952381	0.0965441618	0.234469697	0.255	0.634469697	0.3752870372	0.2013241564	0.6111111111	0.630952381	0.018780466	0.026000767	0.0426352986	0.0486756562	0.0024519781	0.0114379671	0.0289156224	0.0339409088	0.0007695292
0.1645833333	0.1054635264	0.1989035088	0.2253787879	0.2481166541	0.6842105263	0.4215129914	0.2731151464	0.1951361507	0.4666666667	0.4421221021	0.4620393762	0.4976190476	0.0131912283	0.0158431742	0.038993989	0.0425508196	0.0011085842	0.0038280584	0.0281472632	0.0300325916	0.0276464173	0.0293264278	0.0032118985	0.0289190361	0.1771341463	0.1061763762	0.2420542636	0.3473333333	0.5872093023	0.3290720392	0.2346054929	0.6402439024	0.6585365854	0.0229750812	0.0266053787	0.0546777419	0.0609086173	0.0026722093	0.0063789094	0.0333820102	0.0366838678	0.0007903305
0.26875	0.1882237542	0.2950757576	0.3322916667	0.3028045284	0.9074074074	0.5737471765	0.3396552296	0.2513057544	0.5833333333	0.4965221934	0.5215813576	0.6041666667	0.0100305499	0.0227638891	0.0488961249	0.0606948847	0.0013031915	0.0118359908	0.039941985	0.0480893709	0.0385390227	0.0452496159	0.011511151	0.0445768928	0.3200980392	0.2017860101	0.4913194444	0.4394230769	0.8070175439	0.4676250783	0.2657957798	0.7424242424	0.7537878788	0.013897645	0.0298128857	0.0513729705	0.0651288314	0.0060258377	0.0199361903	0.044207231	0.0539583084	0.0022542948
0.1666666667	0.1228612211	0.4407407407	0.2575757576	0.2143234834	0.8888888889	0.64841664	0.2404722489	0.1741196841	0.5	0.3920495281	0.4097374111	0.5357142857	0.0016098803	0.0016036201	0.0017449226	0.0017408709	0.000141444	0.0001424667	0.0009157188	0.0009147192	0.0009040591	0.0009035681	0.0001562114	0.0008670852	0.0833333333	0.0580700821	0.4407407407	0.2484848485	0.6111111111	0.425847269	0.1599966069	0.5	0.5357142857	0.0001218383	0.000120597	0.0004391319	0.000437322	9.41507210073641e-05	9.26194732416615e-05	0.0004267883	0.0004256077	0.0001106843
0.2387152778	0.1537714223	0.2238562092	0.2473684211	0.2824514121	0.7	0.398850453	0.3133475473	0.2072164027	0.5731292517	0.456668096	0.4782000117	0.6088435374	0.0235505391	0.0250477526	0.0408340308	0.0414957235	0.0071560473	0.0085687854	0.0290344488	0.0290065643	0.0248988036	0.0248863031	0.001540623	0.0240438684	0.1742021277	0.105316747	0.2195833333	0.2357142857	0.6428571429	0.3811473561	0.1922859918	0.5763888889	0.5989583333	0.0214521098	0.0232755211	0.0394463609	0.0412733084	0.0060715651	0.0072831949	0.0291514956	0.0292564431	0.0004912934
0.2846955128	0.1816549709	0.2681818182	0.2733606557	0.2812326775	0.725308642	0.4217536377	0.31344393	0.2108538699	0.608490566	0.4570360421	0.4781338615	0.6273584906	0.0302779859	0.0354985383	0.0476184562	0.0518776227	0.0053011064	0.0112096369	0.0267939765	0.0301232088	0.0245564855	0.0274944968	0.0083439425	0.0268239771	0.2642628205	0.1694347688	0.3118181818	0.3090163934	0.7067901235	0.406370822	0.2160107308	0.6462264151	0.6635220126	0.0289686106	0.0351486939	0.0458534995	0.0522255009	0.0055546696	0.0122073854	0.0276496743	0.031760286	0.0028763303
0.1295833333	0.088200197	0.2396505376	0.2677631579	0.2044401742	0.5390625	0.3305348079	0.2222233987	0.2046489383	0.5459770115	0.3744293283	0.3899129591	0.5747126437	0.0080111143	0.0083076634	0.0444106103	0.0456150294	0.0002079155	0.0003218617	0.0311788912	0.0316123706	0.0299120026	0.0302609266	0.0002211777	0.0297775166	0.1175	0.0715257161	0.2450520833	0.3401315789	0.4973958333	0.3044096948	0.2190263619	0.5055555556	0.5444444444	0.0131227959	0.0136804723	0.0530743386	0.0548534105	0.000932882	0.0011640044	0.0345645978	0.0354737904	0.0002835864
0.2091666667	0.1287022403	0.2020238095	0.2237938596	0.2511539134	0.6354166667	0.3760097147	0.2757835365	0.2092948272	0.5	0.4442129972	0.4638192763	0.5353535354	0.02005484	0.0218904558	0.0424694751	0.0446781349	0.0032129074	0.0047400273	0.0321678691	0.0335218045	0.0301984614	0.0313278058	0.0020308214	0.0305955622	0.1479166667	0.1012990858	0.2765151515	0.2805555556	0.6333333333	0.4198467443	0.1989585058	0.5564516129	0.5725806452	0.0168570467	0.0179466313	0.0421037657	0.0440241652	0.001695445	0.0023151652	0.0327811171	0.0336313655	0.0002638215
0.1625	0.1126002888	0.2761217949	0.3041666667	0.2356900358	0.5972222222	0.3535699364	0.2589792929	0.2047116574	0.5381944444	0.3886204922	0.4060055219	0.5763888889	0.0123020897	0.0183046461	0.043222323	0.0496061618	0.001973207	0.0096944123	0.0345921332	0.0394479164	0.0341963938	0.0387004867	0.0107405266	0.038316203	0.1438405797	0.096710963	0.3518518519	0.3814516129	0.5933333333	0.3603306185	0.2115656365	0.61	0.6366666667	0.0075371708	0.0143735248	0.0435266666	0.0518698274	0.0010618929	0.0089646442	0.0357770176	0.0408812187	0.0010733752
0.2540441176	0.1677451026	0.2155797101	0.2766666667	0.2722047714	0.8201754386	0.5289080695	0.3048206884	0.1989107476	0.4801587302	0.4596966209	0.4818357745	0.5119047619	0.009451571	0.0108684442	0.0400231258	0.0437113315	0.0001205574	0.0011114692	0.0361679131	0.0374468755	0.0365299371	0.0377757262	0.0011471813	0.0372101264	0.3080882353	0.1693760983	0.2213768116	0.3143333333	0.7719298246	0.4311499098	0.1999575968	0.5833333333	0.6261904762	0.0097222889	0.0108854646	0.042869027	0.046549901	0.0009332617	0.0016595933	0.039583135	0.0408124497	8.42396879417353e-05
0.1191666667	0.0740837441	0.2488505747	0.2546428571	0.2008057252	0.524691358	0.328254303	0.2157307463	0.2057351962	0.524691358	0.3910573719	0.4076593362	0.5617283951	0.0105963514	0.0177781445	0.0387553199	0.0448677984	0.0006231126	0.0081136912	0.0307355895	0.0353346324	0.0306955441	0.0350731854	0.0093164968	0.0348000637	0.1297619048	0.0844843906	0.2364247312	0.2838815789	0.55	0.3400773379	0.2252581342	0.5344827586	0.5632183908	0.015033873	0.0216383241	0.0473674709	0.0533620665	0.0011934973	0.008795372	0.0341055812	0.0385295467	0.000588688
0.3479166667	0.2264955448	0.2941358025	0.3020833333	0.3079455319	0.7916666667	0.4568598064	0.3425245734	0.2128423832	0.7463768116	0.4784365016	0.5020951617	0.75	0.0110547121	0.0129484802	0.0407444652	0.0437316691	0.0017258387	0.0031059489	0.0362246402	0.037727389	0.0340640698	0.0351746433	0.0021373056	0.0346686936	0.3399621212	0.2243959735	0.3172839506	0.32625	0.7638888889	0.454755657	0.220075853	0.6884057971	0.6992753623	0.0160488797	0.0166962352	0.0451645898	0.0472902336	0.0025920172	0.0028511391	0.0376573741	0.0382360752	0.0006930695
0.1730324074	0.113186144	0.1841880342	0.2120567376	0.2404294437	0.5877192982	0.3495748048	0.2632830645	0.1940587543	0.5694444444	0.4266147694	0.4446442492	0.5856481481	0.0118873316	0.0137378574	0.0412592038	0.0439674751	0.0009767103	0.0023627134	0.0272961792	0.028319468	0.0266730136	0.0276374153	0.0023584879	0.0274477297	0.1183760684	0.0751989235	0.1904471545	0.2368333333	0.5182926829	0.3361209851	0.2045928092	0.5394736842	0.5570175439	0.0115372133	0.0130728492	0.0450474073	0.0470797993	0.001153279	0.0029681795	0.0293315341	0.0307826409	0.001019162
0.125	0.0757934422	0.1427083333	0.1435185185	0.1891921443	0.5	0.3370583583	0.1987405534	0.1618057008	0.25	0.3897747733	0.4032582631	0.3027777778	0	0.0021271215	2.61267845011809e-05	0.0021900176	0	2.35767651931058e-05	0	3.43559007713388e-05	0	1.02102699568929e-05	2.55467711135344e-05	9.7108333233023e-06	0.09375	0.0614709557	0.3151041667	0.1157407407	0.4166666667	0.2623504692	0.1615468561	0.4305555556	0.4861111111	2.45691696684909e-05	0.0030169557	1.56537537085429e-05	0.0022350986	2.41094365417932e-05	2.37173256748559e-05	0	1.34432168187516e-05	2.81406225443817e-05
0.339673913	0.2298590126	0.3421296296	0.3596774194	0.2803546699	0.5933333333	0.2979873076	0.3115125134	0.2247952528	0.65	0.4257675715	0.4438493954	0.6733333333	0.0158355005	0.0232707275	0.0475145902	0.0547238905	0.0016871627	0.0109509599	0.0352133675	0.0414480779	0.0332917584	0.0391324669	0.0102638352	0.0381192654	0.2338768116	0.1600528956	0.3685185185	0.3653225806	0.5933333333	0.3234517159	0.2300295072	0.67	0.69	0.0156573611	0.0195134172	0.0494520771	0.0543250268	0.0037042054	0.0080201054	0.0383095076	0.0421143978	0.0007285461
0.1412990196	0.0917205147	0.2203828829	0.2323863636	0.2127587108	0.5023148148	0.2946508582	0.2297162491	0.1829524769	0.4240196078	0.3944239804	0.4111501577	0.4656862745	0.0028897323	0.007259447	0.0365767319	0.0415059354	0.000702731	0.0069047922	0.0276111058	0.0311607445	0.0273739811	0.0307645609	0.0078155589	0.0305480682	0.1407142857	0.0864287877	0.2501068376	0.2825	0.5563063063	0.3200189194	0.1937471942	0.5945945946	0.6036036036	0.0077023375	0.0132806043	0.0399908705	0.0455384281	0.0011749837	0.0078839475	0.0298940781	0.0335368126	0.0005277228
0.0851388889	0.0514097629	0.179040404	0.224122807	0.165013594	0.4114583333	0.2582517379	0.173495057	0.1979524635	0.4623655914	0.3346046648	0.3468349176	0.5	0.009872813	0.0121837983	0.0406275721	0.0437144048	0.0014878596	0.0032507162	0.030781904	0.0323464662	0.0297533736	0.0312273435	0.0027500969	0.0309235021	0.1259469697	0.076737095	0.1978603604	0.2397357724	0.4404761905	0.2526888	0.192669232	0.5047619048	0.5380952381	0.0122032468	0.0135080452	0.0419717457	0.0442933412	0.0013524023	0.0022702428	0.0316762081	0.0327044578	0.0001744852
0.1858695652	0.1204085705	0.2416666667	0.301344086	0.2460868867	0.6533333333	0.3967317174	0.267701583	0.2255033706	0.6913580247	0.4494572579	0.4695078125	0.7067901235	0.0108592337	0.013066212	0.0467302287	0.0507973365	0.0015362508	0.0025082159	0.036490132	0.0383322292	0.0334802657	0.034827182	0.0019087073	0.0342873027	0.2197463768	0.1412639534	0.3327586207	0.3475806452	0.64	0.3745045329	0.2284681654	0.7592592593	0.774691358	0.0207254834	0.0230157453	0.0544917389	0.058562982	0.0011907741	0.0018260281	0.0369317039	0.0385289125	0.0002835036
0.15625	0.0998671446	0.1951149425	0.2353535354	0.218252635	0.537037037	0.311531936	0.2385615384	0.1881161111	0.549382716	0.3642159335	0.3789927689	0.5679012346	0.0110143983	0.0159311612	0.0395903031	0.0445078586	0.0040397733	0.0110925138	0.033905238	0.0380061824	0.0316066503	0.035490996	0.0085877899	0.0350530965	0.15225	0.1014884459	0.2484195402	0.2731060606	0.5092592593	0.298282474	0.1908947198	0.5679012346	0.5864197531	0.0135081761	0.0184349127	0.0425972965	0.0469930323	0.0039181577	0.0113886263	0.0354127253	0.0394832326	0.0007768524
0.2722222222	0.1664536352	0.2402777778	0.3198717949	0.2808400888	0.6458333333	0.3505024497	0.3121633053	0.2679549894	0.5490196078	0.4500042398	0.4701246282	0.5735294118	0.0193610593	0.0275300714	0.0607823328	0.0693361311	0.0036371743	0.013678792	0.0431672784	0.0502720631	0.0384386877	0.0445860315	0.0119077687	0.0423145287	0.1076923077	0.0641850916	0.2574074074	0.3234126984	0.4777777778	0.2714123511	0.2512371384	0.515625	0.5416666667	0.0186323875	0.0269634227	0.0587489198	0.0682103459	0.0030347993	0.0117029859	0.0459753179	0.0537020418	0.0014945909
0.425	0.3083676489	0.3855263158	0.41625	0.3319803367	1	0.6234073283	0.3765926717	0.2465090142	0.5980392157	0.4902715166	0.5150152131	0.6225490196	0.0112526817	0.0190815022	0.050077225	0.0599342907	0.001879046	0.011456598	0.0444591157	0.0518146218	0.0435468412	0.0502830634	0.012680303	0.0492480458	0.2535714286	0.1674233528	0.3964285714	0.4261363636	0.8541666667	0.4914677953	0.2645959591	0.7543859649	0.7543859649	0.0204019026	0.031161161	0.0583880587	0.0708304642	0.0050116474	0.0155027402	0.0474905469	0.0554061909	0.0020890507
0.3	0.1981366872	0.1846354167	0.2350490196	0.3011271389	0.7351190476	0.4057106213	0.3352718512	0.2034034412	0.4916666667	0.4703277579	0.4921227554	0.525	0.0146857085	0.0173932945	0.0446528644	0.0474752794	0.0010152054	0.0044161126	0.0347517826	0.0368915962	0.0319610868	0.0339667931	0.0039266573	0.0330457931	0.2230603448	0.1294804959	0.2488095238	0.2916666667	0.7069892473	0.3975067805	0.2025900159	0.6111111111	0.6388888889	0.0218621074	0.0238537307	0.0501390057	0.0527209964	0.0011805196	0.0037996277	0.0336432464	0.0353384983	0.000266184
0.2302777778	0.1438476323	0.2695238095	0.3043859649	0.2406581758	0.671875	0.4183225925	0.2639579743	0.2043881996	0.6212121212	0.4359492499	0.4553452629	0.6414141414	0.0214458615	0.0282519892	0.0470317795	0.0543636981	0.0008180273	0.0078697236	0.0304890781	0.0353825197	0.0295907636	0.0339478151	0.0081869622	0.0332149884	0.3625	0.2202354116	0.4512820513	0.4678571429	0.7777777778	0.4693130729	0.2285907805	0.7792792793	0.7905405405	0.0231324995	0.0315465927	0.049471449	0.0581574035	0.0034327668	0.0111956205	0.0334264681	0.0385830144	0.0010015708
0.4566666667	0.2064298062	0.5416666667	0.1262820513	0.3740549852	0.8095238095	0.3896674138	0.4198563958	0.2386318208	0.6083333333	0.514865316	0.5393414181	0.6416666667	0.0111783674	0.0162199483	0.0065135356	0.0093769378	0.0021569385	0.0080858441	0.0008321491	0.0033689227	5.38745636900392e-06	0.0023575256	0.0063633225	0.0022606241	0.0861111111	0.0517054216	0.4191666667	0.109469697	0.4833333333	0.2812458065	0.2877770914	0.5	0.5208333333	0.0009407296	0.0059075428	3.77384451155659e-05	0.003285738	0.0014372746	0.0093184919	0	0.003658513	0.001693926
0.1570652174	0.1000439728	0.3267857143	0.3536290323	0.2373927348	0.58	0.3486519228	0.2593203418	0.2299398994	0.6057692308	0.4105237723	0.4278257449	0.625	0.01269908	0.01789091	0.044187117	0.0499614211	0.0020399307	0.0087776143	0.0358186431	0.0408435483	0.0337494301	0.03793171	0.0077032449	0.0374225121	0.2074074074	0.1362136816	0.2838383838	0.3314285714	0.7873563218	0.4983565682	0.2246635614	0.7311827957	0.7311827957	0.0128809856	0.015331183	0.0492627359	0.0532425373	0.0016623651	0.0030786907	0.0359086105	0.0376298766	0.0001678721
0.2604166667	0.1683978365	0.1793981481	0.2272916667	0.2865073083	0.7058823529	0.4011235574	0.3188695221	0.216861425	0.5294117647	0.4633510306	0.4849509686	0.5612745098	0.0195654383	0.0225282952	0.0442010815	0.0470708243	0.0056666524	0.0094410348	0.0326781402	0.0350368311	0.0307059686	0.0327935856	0.0056126825	0.0313501792	0.2904761905	0.1723136927	0.3266025641	0.3729651163	0.6328828829	0.3320052981	0.2313384544	0.5653153153	0.6013513514	0.0178950296	0.0219624859	0.0459872831	0.0517885162	0.0031302662	0.0053905055	0.0346096516	0.0369949579	0.0013437579
