1-sdl	2-sdl	3-sdl	4-sdl	5-sdl	6-sdl	7-sdl	8-sdl	9-sdl	10-sdl	11-sdl	12-sdl	13-sdl	14-sdl	15-sdl
30	2	41.78	4.6	-75.5824	1.1111112	0.7241379	0	0.25	-12.531	-1.453	-1.079	19	67.86	0.93
25	0	76.86	5.24	-62.9311	1.2608696	0.7083333	0	0.3478261	-10.967	-0.923	-0.932	13	61.9	0.84
46	1	35.01	4.521739	-151.385	1.255814	0.51111114	0.045454547	0.13636364	-26.292	-3.443	-2.333	31	73.81	0.91
30	0	53.37	4.7	-68.3352	1.1111112	0.8965517	0.035714287	0.39285713	-12.379	-1.295	-1.015	18	66.67	0.9
31	1	37.06	4.387097	-79.7749	1.1071428	0.76666665	0.10344828	0.13793103	-14.104	-1.332	-1.115	24	80	0.97
27	0	47.47	5.111111	-68.0867	1.1923077	0.65384614	0	0.28	-11.394	-1.27	-1.04	19	79.17	0.89
32	1	74.16	4.8125	-86.4289	1.137931	0.7419355	0.033333335	0.2	-15.754	-1.831	-1.164	21	67.74	0.97
42	0	35.12	4.428571	-113.555	1.2777778	0.73170733	0	0.475	-17.449	-2.72	-1.939	25	62.5	0.95
57	1	69.27	4.4035087	-123.938	1.4523809	0.76785713	0.018181818	0.56363636	-22.112	-1.683	-1.417	36	66.67	0.95
37	0	66.82	4.081081	-91.5702	1.0833334	0.6944444	0.057142857	0.37142858	-15.362	-1.333	-1.395	28	77.78	0.97
45	0	56.19	3.9777777	-110.72	1.2631578	0.72727275	0.11627907	0.44186047	-19.827	-2.028	-1.98	30	71.43	0.93
35	1	76.08	4.5142856	-86.2526	1.1935484	0.7647059	0.060606062	0.36363637	-12.855	-1.706	-1.603	21	61.76	0.97
35	1	20.35	4.0857143	-95.2098	1.2903225	0.64705884	0.060606062	0.15151516	-16.762	-2.201	-1.442	20	64.52	0.89
11	0	26.96	4.181818	-39.9484	1	0.5	0	0.22222222	-6.396	-1.276	-0.685	10	90.91	1
6	0	7.83	4.5	-25.3398	1	0.6	0	0.25	-4.297	-0.283	-0.477	1	20	0.83
19	2	6.9	3.8947368	-55.8938	1.117647	0.3888889	0	0	-10.789	-1.297	-0.925	12	66.67	0.95
27	2	46.13	4.185185	-64.4596	1.1304348	0.7307692	0	0.44	-9.794	-0.693	-0.953	14	56	0.93
26	2	38.75	4.75	-74.1408	1.4347826	0.5555556	0.03846154	0.1923077	-12.265	-1.679	-1.125	19	67.86	1
35	0	65.17	4.114286	-88.4423	1.1515151	0.61764705	0.060606062	0.27272728	-14.503	-1.917	-0.924	25	75.76	0.94
34	1	30.97	4.470588	-90.3377	1.2857143	0.6969697	0	0.34375	-15.654	-2.018	-1.865	26	76.47	1
50	2	73.95	4.5	-128.967	1.3055556	0.6530612	0.020833334	0.33333334	-18.414	-3.781	-1.44	36	75	0.96
10	0	18.98	4.2	-22.9728	1	0.7777778	0	0.5	-3.915	-0.965	-0.231	2	33.33	0.6
25	1	70.63	5.56	-58.5324	1.0909091	0.75	0.04347826	0.5652174	-10.045	-0.911	-0.763	9	40.91	0.88
48	1	41.27	3.8541667	-122.489	1.3055556	0.78723407	0.04347826	0.32608697	-21.767	-2.722	-1.544	32	69.57	0.96
7	2	27.6	4.4	-21.3525	1	0	0	0	-3.055	-0.067	-0.041	0	0	1
26	2	66.25	4.607143	-83.1088	1.1153846	0.4074074	0	0.03846154	-16.406	-1.217	-1.164	21	75	1
38	0	51.72	4.236842	-88.7869	1.2424242	0.7567568	0.027777778	0.3611111	-17.226	-1.414	-1.464	26	74.29	0.92
38	0	52.73	4.4473686	-107.853	1.1714286	0.7297297	0	0.2777778	-17.997	-3.265	-1.379	22	73.33	0.79
17	0	24.47	2.7058823	-55.1992	1.1333333	0.5	0	0.2	-6.981	-1.651	-0.884	11	68.75	0.94
40	3	66.59	3.8	-114.603	1.2666667	0.53846157	0.02631579	0.15789473	-20.306	-1.873	-0.989	30	75	1
33	0	44.33	4.2941175	-85.908	1.2068965	0.6666667	0.09375	0.3125	-13.559	-1.556	-1.269	21	63.64	0.97
29	1	47.34	5.0689654	-89.0822	1.117647	0.53571427	0.037037037	0.074074075	-15.75	-1.851	-1.257	17	70.83	0.83
33	0	22.65	4	-86.3416	1.137931	0.8125	0.06451613	0.29032257	-13.188	-1.708	-1.43	23	71.88	0.97
21	1	59.63	4	-59.4784	1.0476191	0.75	0	0.5263158	-9.304	-1.684	-0.808	11	61.11	0.86
84	1	45.9	5.0119047	-210.462	1.3636364	0.7710843	0.048780486	0.36585367	-40.568	-3.575	-3.391	57	72.15	0.94
35	0	59.5	4.617647	-71.1887	1.28125	0.6060606	0.125	0.21875	-13.554	-1.487	-1.585	21	72.41	0.85
19	0	36.59	4.8421054	-54.5935	1.1	0.5555556	0	0.3529412	-9.457	-1.415	-0.944	9	52.94	0.89
42	4	44.33	3.6904762	-106.06	1.2285714	0.5609756	0.125	0.15	-23.367	-3.112	-1.308	27	65.85	0.98
27	0	54.62	4.3333335	-73.5855	1.0909091	0.7307692	0.04	0.24	-12.125	-1.946	-0.98	15	57.69	0.96
24	1	21.45	3.625	-53.0198	1.1	0.73913044	0	0.45454547	-10.853	-1.655	-0.874	14	70	0.83
45	2	63.02	4.133333	-100.746	1.15	0.75	0.023255814	0.41860464	-17.947	-2.233	-1.084	28	66.67	0.93
43	0	58.3	4.0465117	-114.199	1.3055556	0.71428573	0.09756097	0.29268292	-19.227	-2.282	-1.996	29	72.5	0.93
54	1	37.51	4.4444447	-138.551	1.3421053	0.7169811	0.03846154	0.34615386	-21.236	-4.577	-3.433	30	60	0.93
19	0	57.42	5.631579	-48.1369	1.1052631	0.6111111	0	0.1764706	-8.867	-1.246	-0.811	12	70.59	0.89
40	0	57.98	4.675	-95.8831	1.2857143	0.74358976	0.05263158	0.5	-16.246	-2.373	-1.398	25	75.76	0.82
52	2	40.29	4.423077	-111.305	1.225	0.8039216	0.06	0.48	-22.132	-2.711	-1.5	32	64	0.96
16	2	44.08	3.875	-44.4903	1.0769231	0.46666667	0.071428575	0.14285715	-8.228	-0.897	-0.743	7	46.67	0.94
128	3	62.3	4.3359375	-407.638	1.6024096	0.5984252	0.071428575	0.15079366	-59.956	-8.177	-4.406	85	73.28	0.91
46	9	42.24	4.347826	-101.049	1.125	0.4888889	0.045454547	0.18181819	-25.31	-2.424	-1.318	32	71.11	0.98
37	1	76.29	4.5135136	-81.9148	1.137931	0.75	0	0.4857143	-14.671	-1.345	-0.796	24	66.67	0.97
10	0	80.92	4	-25.5089	1.1	0.7777778	0.25	0.125	-3.419	-0.992	-0.329	2	22.22	0.9
35	0	29.19	4.8235292	-114.142	1.1764706	0.6060606	0.03125	0.09375	-15.507	-2.485	-1.422	16	55.17	0.85
19	2	39.8	4.631579	-61.7191	1.1111112	0.6111111	0	0.3529412	-11.591	-1.05	-0.779	9	60	0.79
27	2	56.8	5	-78.5164	1.0769231	0.53846157	0	0.16	-13.397	-1.689	-1.426	15	57.69	0.96
40	2	35.64	4.8	-124.307	1.1818181	0.53846157	0.02631579	0.23684211	-19.125	-2.67	-1.48	26	70.27	0.93
20	1	32.71	4.6	-57.9138	1	0.5263158	0.055555556	0.22222222	-9.354	-1.277	-1.039	13	65	1
31	5	41.09	3.935484	-79.8692	1.2222222	0.43333334	0	0.06896552	-17.183	-2.212	-1.395	18	66.67	0.87
35	1	30.65	4.0285716	-97.229	1.1034483	0.64705884	0	0.33333334	-15.584	-2.599	-1.403	23	65.71	1
42	0	68.65	4.285714	-115.136	1.2051282	0.73170733	0.1	0.225	-17.393	-3.958	-2.014	25	65.79	0.9
36	0	55.9	4.611111	-93.3923	1.2058823	0.7714286	0.029411765	0.4117647	-13.282	-1.223	-1.192	22	73.33	0.83
35	0	46.58	4.885714	-76.58	1.137931	0.7941176	0	0.4848485	-13.32	-1.814	-0.996	26	78.79	0.94
22	0	52.87	4.909091	-63.5368	1.2272727	0.5714286	0.05	0.35	-11.153	-1.543	-0.971	12	60	0.91
26	0	35.03	4.576923	-65.4793	1.08	0.72	0.041666668	0.25	-11.446	-1.676	-1.03	15	68.18	0.85
16	0	30.44	4.6875	-34.9302	1	0.73333335	0.071428575	0.42857143	-5.379	-1.075	-0.558	11	68.75	1
36	0	42.45	4.6944447	-77.4942	1.2307693	0.85714287	0.029411765	0.5882353	-11.556	-1.945	-1.133	19	55.88	0.94
32	1	37.38	5.15625	-92.2068	1.3076923	0.7096774	0.033333335	0.23333333	-16.278	-2.578	-1.071	16	59.26	0.84
43	0	66.37	4.581395	-100.615	1.2368422	0.8333333	0	0.3902439	-16.908	-1.546	-1.238	31	77.5	0.93
9	0	5.54	3.8888888	-27.8505	1	0.5	0.2857143	0.14285715	-4.698	-0.726	-0.527	4	50	0.89
41	0	52.19	4.780488	-108.934	1.21875	0.675	0.07692308	0.25641027	-17.434	-2.519	-1.992	30	76.92	0.95
37	1	36.56	4.2702703	-95.1065	1.3571428	0.7777778	0.028571429	0.4	-17.041	-1.821	-1.361	24	75	0.86
10	1	8.61	4.8333335	-72.8819	1	0	0	0	-8.568	-0.346	-0.266	9	75	1
71	5	55.26	3.915493	-204.529	1.3773584	0.67142856	0.028985508	0.20289855	-35.784	-3.019	-2.386	61	87.14	0.99
43	0	33.94	4.372093	-113.644	1.2727273	0.7619048	0	0.3902439	-15.794	-3.581	-1.822	29	74.36	0.91
35	1	68.31	4.3714285	-94.1768	1.1	0.7058824	0	0.36363637	-15.747	-2.151	-1.138	22	75.86	0.83
33	3	51.86	4.5757575	-135.861	1.09375	0.40625	0.032258064	0.12903225	-19.175	-2.878	-1.62	28	84.85	1
15	2	11.98	5.133333	-39.2146	1	0.5714286	0	0.15384616	-6.895	-0.98	-0.973	11	73.33	1
37	0	52.6	4	-114.101	1.1428572	0.6388889	0.028571429	0.057142857	-18.078	-1.409	-1.1	21	60	0.95
26	0	48.45	4.8846154	-75.2904	1.125	0.64	0.041666668	0.25	-10.963	-2.025	-1.332	16	69.57	0.88
29	0	31.1	4.7586207	-79.5183	1.1851852	0.64285713	0	0.33333334	-13.262	-2.066	-1.078	21	80.77	0.9
67	1	51.99	4.3432837	-178.766	1.3090909	0.75757575	0.092307694	0.30769232	-30.227	-4.297	-2.43	41	69.49	0.88
26	2	40.42	6	-66.2439	1.08	0.6	0.041666668	0.29166666	-12.651	-0.726	-1.051	23	88.46	1
44	3	36.69	4.3863635	-122.041	1.5142857	0.627907	0.071428575	0.35714287	-20.278	-2.654	-2.612	32	78.05	0.93
23	2	12.39	2.9583333	-68.0077	1.12	0.73913044	0	0.13636364	-11.145	-1.912	-1.172	18	75	1
10	4	12.6	5.3	-26.4682	1	0	0	0	-5.839	-0.781	-0.274	4	40	1
40	2	43.13	3.85	-129.116	1.2727273	0.43589744	0.05263158	0.10526316	-19.753	-1.991	-1.694	31	77.5	1
43	2	61.35	4.395349	-121.352	1.2105263	0.5714286	0.048780486	0.17073171	-20.46	-2.546	-1.447	27	67.5	0.93
30	0	35.22	4.5	-80.9037	1.0384616	0.6551724	0.035714287	0.39285713	-13.224	-2.244	-1.115	19	67.86	0.93
40	0	27.38	3.525	-109.449	1.2903225	0.7692308	0.05263158	0.23684211	-17.89	-4.05	-1.563	23	62.16	0.93
7	0	76.6	3.857143	-18.9242	1	0.8333333	0	0.8	-3.768	-0.401	-0.244	4	57.14	1
36	0	74.75	4.2777777	-76.1315	1.15625	0.85714287	0.029411765	0.5588235	-12.189	-2.431	-1.237	21	65.62	0.89
38	1	40.3	4.763158	-97.0166	1.1818181	0.6756757	0.027777778	0.25	-15.491	-1.592	-0.976	26	72.22	0.95
21	0	35.49	4.428571	-58.1941	1.0952381	0.7	0	0.31578946	-9.98	-2.74	-1.627	14	70	0.95
44	0	52.3	4.2272725	-100.058	1.3030303	0.8372093	0.071428575	0.42857143	-17.429	-2.052	-1.333	33	84.62	0.89
32	5	36.5	4.9375	-89.2597	1.2333333	0.2580645	0	0.06666667	-17.656	-1.869	-1.319	25	86.21	0.91
7	0	21.89	3.5714285	-16.8901	1	1	0	0.2	-2.049	-0.571	-0.303	4	66.67	0.86
30	1	52.32	4.633333	-77.443	1.074074	0.6896552	0.10714286	0.14285715	-11.971	-2.007	-1.055	22	73.33	1
20	1	44.9	4.6	-53.8302	1.1578947	0.68421054	0	0.3888889	-8.868	-1.021	-0.898	13	72.22	0.9
26	7	71.15	5.4615383	-45.8388	1.0869565	0.36	0	0.16666667	-11.251	-0.655	-0.926	17	65.38	1
27	2	73.75	5.3703704	-75.4418	1.0666667	0.53846157	0.04	0.28	-11.836	-0.946	-0.929	20	80	0.93
32	3	56.29	4.0625	-99.8353	1.2142857	0.38709676	0.033333335	0.13333334	-14.468	-3.197	-1.485	19	70.37	0.84
17	2	80.24	4.1764708	-39.2817	1.0588236	0.6875	0.06666667	0.33333334	-6.332	-0.599	-0.479	10	58.82	1
9	0	71.22	3.4444444	-18.4367	1	0.875	0	0.2857143	-2.842	-0.39	-0.151	6	66.67	1
15	0	39.36	5.8	-38.1774	1	0.71428573	0	0.23076923	-6.71	-0.869	-1.094	10	71.43	0.93
75	14	31.11	4.0266666	-172.925	1.3050847	0.5	0.04109589	0.21917808	-31.342	-3.907	-2.27	52	73.24	0.95
68	3	42.37	3.9705882	-208.84	1.2727273	0.58208954	0.045454547	0.21212122	-28.57	-4.934	-3.799	42	64.62	0.96
45	1	55.71	4.822222	-98.8713	1.3055556	0.90909094	0.023255814	0.4651163	-19.704	-1.298	-1.065	28	70	0.89
25	1	43.97	4.84	-51.7839	1.0476191	0.875	0	0.6086956	-8.818	-1.291	-0.641	18	75	0.96
19	0	48.89	5.8421054	-43.2567	1.1875	0.6111111	0.05882353	0.4117647	-8.236	-1.006	-0.593	14	82.35	0.89
43	0	52.71	5	-111.207	1.2105263	0.7619048	0.07317073	0.24390244	-17.169	-2.234	-1.926	27	65.85	0.95
42	3	27.1	4.7045455	-109.26	1.3243244	0.7209302	0.023809524	0.4047619	-20.104	-2.34	-1.909	32	76.19	0.95
28	1	55.1	4.714286	-52.2997	1.1034483	0.8148148	0	0.42307693	-9.978	-1.626	-1.053	16	64	0.89
36	3	50.76	4.5833335	-89.206	1.125	0.6857143	0	0.44117647	-17.902	-1.711	-1.126	25	71.43	0.97
37	5	32.53	3.8648648	-96.8001	1.2121212	0.4722222	0.028571429	0.114285715	-18.35	-1.862	-1.272	20	57.14	0.95
31	0	43.74	5.064516	-59.9403	1.037037	0.8666667	0	0.62068963	-11.213	-1.302	-0.926	23	76.67	0.97
26	0	47.42	5.4615383	-56.8145	1.125	0.92	0.125	0.45833334	-10.95	-1.727	-1.019	22	88	0.96
26	2	20.39	4.3461537	-70.8389	1.08	0.68	0	0.33333334	-13.944	-1.645	-0.902	14	58.33	0.92
50	5	52.22	4.14	-106.768	1.2432432	0.67346936	0.020833334	0.375	-19.049	-2.849	-1.353	37	74	1
40	0	41.5	4.075	-114.701	1.3529412	0.5641026	0.05263158	0.2631579	-21.062	-2.122	-1.921	25	69.44	0.9
20	0	41	4.95	-46.3369	1.1	0.84210527	0.11111111	0.33333334	-8.054	-1.202	-0.846	15	78.95	0.95
7	1	70.47	4.142857	-21.8105	1.1666666	0.33333334	0	0	-4.575	-0.308	-0.311	3	42.86	1
54	2	79.61	3.925926	-142.822	1.1521739	0.6981132	0.01923077	0.42307693	-23.261	-2.761	-1.654	38	76	0.93
58	4	64.69	4.172414	-128.869	1.2608696	0.71929824	0.05357143	0.35714287	-23.732	-2.339	-1.52	41	71.93	0.98
33	1	45.2	4.121212	-90.744	1.2592592	0.6875	0.06451613	0.2580645	-14.46	-2.434	-1.055	26	81.25	0.97
35	3	74.62	4.4857144	-80.1656	1.2222222	0.64705884	0.030303031	0.33333334	-15.856	-2.01	-1.112	25	71.43	1
26	2	45.25	4.8461537	-74.7315	1.125	0.56	0.16666667	0.16666667	-10.865	-2.137	-1.187	19	76	0.96
23	0	41.74	3.7142856	-64.0928	1.05	0.45	0.05263158	0.10526316	-10.161	-1.192	-0.691	12	60	0.95
31	0	56.69	3.967742	-97.3	1.2592592	0.6	0.03448276	0.1724138	-15.534	-1.666	-1.163	22	73.33	0.97
26	3	46.47	4.3846154	-64.5563	1.1304348	0.68	0.041666668	0.33333334	-10.042	-0.967	-0.638	17	65.38	1
41	2	45.63	3.9534883	-109.064	1.2777778	0.7380952	0.024390243	0.24390244	-21.889	-2.522	-1.762	29	70.73	0.95
5	1	10.3	5.4	-26.0761	1	0.25	0	0	-4.789	-0.559	-0.624	4	80	1
27	2	34.8	5.6296296	-64.4783	1.173913	0.61538464	0.12	0.32	-11.754	-0.954	-0.603	19	70.37	1
39	4	36.95	4.1538463	-107.96	1.3225807	0.6315789	0.027027028	0.27027026	-17.805	-1.969	-1.555	23	62.16	0.95
34	0	42.52	5	-107.212	1.15625	0.6060606	0.03125	0.125	-19.763	-1.554	-1.837	26	83.87	0.91
27	0	39.03	4.740741	-62.9732	1.173913	0.9230769	0.08	0.36	-11.443	-1.187	-0.908	15	60	0.93
29	4	40.4	4.448276	-100.482	1.2083334	0.42857143	0.037037037	0.22222222	-15.471	-1.256	-1.141	21	75	0.97
21	0	74.87	3.5238094	-57.5496	1.0588236	0.7	0	0.36842105	-7.049	-1.72	-0.752	13	68.42	0.9
16	0	35.06	5.25	-37.1458	1.125	0.73333335	0	0.35714287	-6.673	-1.034	-0.729	13	86.67	0.94
30	2	15.69	3.7	-78.0153	1.375	0.62068963	0	0.2857143	-14.634	-2.248	-1.183	20	71.43	0.93
35	0	55.59	5.0588236	-77.993	1.2258065	0.8181818	0.03125	0.4375	-11.741	-1.67	-0.975	23	74.19	0.91
10	1	6.61	3.3	-20.6345	1	0.5555556	0	0.375	-3.581	-0.929	-0.511	5	55.56	0.9
27	0	40.04	4.703704	-71.9516	1.1923077	0.6923077	0	0.36	-12.354	-1.973	-1.37	13	61.9	0.78
36	0	22.67	4.1944447	-105.135	1.3	0.71428573	0.029411765	0.2647059	-16.165	-2.576	-1.733	21	70	0.83
30	0	13.8	3.8	-59.8021	1.1363636	0.82758623	0.071428575	0.53571427	-9.828	-1.449	-0.849	16	64	0.83
7	0	28.88	3.2857144	-12.8955	1	0.8333333	0	0.6	-2.126	-0.264	-0.118	4	57.14	1
37	1	48.4	4.3513513	-72.881	1.2580645	0.8055556	0.028571429	0.42857143	-13.806	-2.367	-1.163	23	74.19	0.84
46	4	35.91	4.304348	-125.744	1.382353	0.6	0.045454547	0.22727273	-21.31	-2.979	-1.663	29	64.44	0.98
31	1	28.57	4.806452	-68.0818	1.074074	0.8	0.06896552	0.62068963	-11.63	-1.773	-0.954	16	55.17	0.94
36	3	62.61	4.2777777	-95.744	1.1666666	0.6571429	0.05882353	0.2647059	-16.484	-1.265	-1.107	31	86.11	1
21	3	26.34	4.714286	-59.9497	1.2222222	0.4	0.05263158	0.05263158	-11.888	-1.425	-0.776	15	75	0.95
19	0	40.32	4.4736843	-47.7671	1.0625	0.7222222	0.05882353	0.29411766	-8.525	-1.258	-0.502	12	66.67	0.95
34	3	53.35	4.529412	-104.108	1.1333333	0.6666667	0	0.25	-16.562	-1.951	-1.06	25	78.12	0.94
7	0	50.26	5.142857	-20.3393	1	0.33333334	0	0	-3.444	-0.446	-0.184	5	71.43	1
26	0	34.52	4.423077	-84.3264	1.1666666	0.64	0.041666668	0.125	-12.543	-2.525	-1.249	18	78.26	0.88
25	0	40.9	4.92	-53.9285	1.04	0.7916667	0.08695652	0.39130434	-9.31	-1.704	-0.682	12	57.14	0.84
27	3	54.71	5.2222223	-69.0171	1.2	0.61538464	0.16	0.28	-12.506	-1.559	-0.955	17	70.83	0.89
38	1	53.19	4.105263	-86.4383	1.2758621	0.8648649	0	0.5555556	-12.041	-2.19	-0.98	27	75	0.95
35	4	36.14	4.9428573	-86.753	1.3214285	0.5882353	0.030303031	0.121212125	-19.363	-1.988	-1.393	24	72.73	0.94
43	1	66.7	4.2093024	-112.518	1.3235294	0.6904762	0	0.2682927	-19.652	-2.719	-1.308	32	82.05	0.91
23	3	78.36	4.478261	-65.2154	1.1923077	0.6818182	0	0.52380955	-10.313	-1.37	-1.333	14	70	0.87
30	0	47.53	5.0666666	-79.4122	1.2857143	0.6551724	0	0.39285713	-14.026	-1.429	-1.465	17	80.95	0.7
35	0	52.77	3.3428571	-83.3005	1.1	0.7941176	0	0.42424244	-13.87	-1.619	-1.063	21	61.76	0.97
42	3	63.3	3.9285715	-105.422	1.2571429	0.58536583	0	0.25	-19.578	-2.647	-1.718	31	79.49	0.93
54	0	64.13	3.7592592	-142.116	1.4285715	0.7735849	0	0.3653846	-22.083	-1.337	-1.204	35	74.47	0.87
25	1	45.84	4.28	-95.8245	1.12	0.375	0	0.17391305	-14.535	-2.962	-1.336	19	86.36	0.88
15	3	68.89	5.5333333	-49.8733	1.0666667	0.5714286	0	0.30769232	-9.012	-0.89	-0.731	10	71.43	0.93
35	0	35.47	3.9714286	-91.1554	1.3703704	0.7352941	0.030303031	0.42424244	-14.27	-2.322	-1.76	16	48.48	0.94
36	4	61.43	3.6842105	-113.02	1.1935484	0.5405405	0	0.19444445	-18.869	-1.482	-1.299	27	75	0.95
39	1	65.16	4.4358974	-86.0979	1.2068965	0.84210527	0.027027028	0.5135135	-13.048	-1.451	-1.111	27	72.97	0.95
31	0	25.83	4.1875	-105.785	1.5	0.4516129	0	0.033333335	-17.387	-1.835	-1.556	22	78.57	0.88
42	1	38.69	4.047619	-97.0523	1.1891892	0.80487806	0.05	0.4	-15.952	-2.231	-1.475	24	63.16	0.9
11	0	16.44	5.5454545	-33.6762	1	0.7	0	0.44444445	-5.839	-1.014	-0.655	7	63.64	1
40	2	46.12	4.225	-99.628	1.3	0.7692308	0	0.4473684	-16.4	-2.654	-1.603	26	68.42	0.95
24	1	32.23	4.625	-67.9811	1.08	0.65217394	0.09090909	0.09090909	-12.47	-1.222	-0.963	16	72.73	0.92
29	2	57.04	4.7586207	-64.4063	1.1333333	0.78571427	0	0.44444445	-12.077	-0.826	-0.964	20	76.92	0.9
1	0	25.65	5	-6.15937	1	0	0	0	-1.475	-0.186	-0.076	0	0.5	0
44	2	54.42	4.4545455	-107.161	1.2222222	0.627907	0	0.35714287	-15.549	-2.532	-1.499	25	64.1	0.89
11	2	54.69	4.090909	-25.864	1	0.5	0	0.33333334	-7.158	-0.249	-0.207	6	54.55	1
10	0	18.99	2.9	-17.2067	1	0.8888889	0	0.5	-3.298	-1.013	-0.341	2	25	0.8
26	1	35.16	4.3846154	-79.9232	1.2173913	0.48	0	0.16666667	-14.259	-1.489	-0.977	17	73.91	0.88
38	3	40.89	4.736842	-79.8064	1.25	0.6216216	0.1388889	0.16666667	-17.384	-2.407	-1.311	31	81.58	1
22	1	56.54	4.5454545	-58.3126	1.25	0.6666667	0	0.3	-8.656	-1.342	-0.767	13	61.9	0.95
23	1	47.73	4.625	-67.5147	1.25	0.4347826	0	0.18181819	-13.623	-2.199	-1.064	14	60.87	0.96
36	0	26.13	3.8333333	-97.0968	1.1724138	0.71428573	0.029411765	0.29411766	-15.718	-2.124	-1.24	23	65.71	0.97
33	2	56.23	5	-94.6216	1.3333334	0.65625	0.032258064	0.22580644	-14.227	-1.259	-1.176	27	84.38	0.97
20	0	100	5	-65.7297	1.05	0.5263158	0	0.16666667	-7.284	-1.193	-0.961	13	65	1
26	0	56.39	4.3846154	-76.1482	1.1304348	0.6	0	0.29166666	-10.722	-1.92	-1.187	18	72	0.96
27	1	48.99	4.259259	-80.9396	1.0714285	0.5769231	0	0.2	-12.952	-2.506	-1.344	16	61.54	0.96
38	0	50.71	4.6578946	-102.843	1.1612903	0.7027027	0.027777778	0.3888889	-18.955	-2.167	-1.426	22	57.89	1
20	0	28.28	3.5	-66.0921	1.1666666	0.6315789	0.055555556	0.11111111	-10.604	-1.714	-0.668	9	56.25	0.8
24	0	60.15	4.0416665	-73.2152	1.1304348	0.39130434	0	0.13636364	-10.679	-2.251	-0.94	9	42.86	0.88
27	1	44.72	4.0740743	-76.2258	1.173913	0.53846157	0.04	0.16	-14.23	-0.827	-0.633	16	59.26	1
36	1	45.77	5.5277777	-97.7735	1.1944444	0.62857145	0.029411765	0.23529412	-15.832	-2.422	-1.842	18	60	0.83
50	1	41.69	4.06	-115.066	1.4705882	0.75510204	0.041666668	0.47916666	-19.77	-2.202	-1.363	33	73.33	0.9
38	1	54.24	4.0526314	-92.5951	1.15625	0.7837838	0	0.44444445	-15.303	-2.594	-1.644	14	43.75	0.84
4	1	18.46	5.75	-25.7046	1	0	0	0	-3.861	-0.16	-0.064	2	50	1
27	1	59.62	4.7777777	-71.4615	1.3181819	0.6923077	0.04	0.32	-10.874	-2.649	-1.231	21	84	0.93
22	0	46.74	5.0454545	-51.7394	1.0454545	0.7619048	0.1	0.35	-8.522	-0.855	-0.596	11	57.89	0.86
55	2	55.98	4.2807016	-126.616	1.3111111	0.75	0.036363635	0.4181818	-22.542	-2.583	-1.403	38	73.08	0.91
21	2	40.16	4.6666665	-51.2556	1.1052631	0.6	0.05263158	0.2631579	-10.635	-1.311	-1.305	15	71.43	1
13	1	100	5.1538463	-34.9614	1	0.6666667	0.09090909	0.27272728	-5.341	-0.575	-0.27	10	76.92	1
49	0	51.5	3.88	-126.542	1.3055556	0.6938776	0.041666668	0.375	-19.373	-3.77	-1.468	33	73.33	0.9
45	5	23.21	4.7555556	-143.395	1.225	0.4090909	0	0.023255814	-25.018	-4.697	-2.435	25	60.98	0.91
23	0	88.68	5.0434785	-59.4471	1.1428572	0.72727275	0.04761905	0.33333334	-10.229	-1.024	-0.653	11	50	0.96
30	1	83.4	4.5625	-79.2869	1.0666667	0.67741936	0	0.3	-15.169	-1.455	-1.021	16	55.17	0.91
7	0	3.29	5.285714	-43.1524	1	0.16666667	0	0	-5.216	-0.394	-0.725	2	33.33	0.86
54	1	45.21	4.296296	-149.565	1.1956521	0.6226415	0.03846154	0.23076923	-23.554	-4.08	-2.232	31	64.58	0.89
42	0	48.28	4	-96.868	1.1578947	0.80487806	0.05	0.475	-15.677	-1.981	-1.468	26	66.67	0.93
13	2	13.12	4.3846154	-46.8773	1	0.5833333	0.09090909	0.09090909	-6.807	-1.341	-0.584	10	76.92	1
32	0	51.63	4.03125	-73.2544	1.1034483	0.83870965	0.1	0.33333334	-13.308	-1.57	-1.327	24	77.42	0.97
22	3	45.04	4.5	-67.9722	1.05	0.47619048	0.05	0.2	-11.513	-2.283	-1.008	12	54.55	1
34	0	44.71	4.2058825	-87.2919	1.2068965	0.72727275	0.03125	0.28125	-15.078	-2.296	-1.101	24	72.73	0.97
39	4	38.59	3.5128205	-122.273	1.3548387	0.55263156	0	0.21621622	-20.868	-3.135	-1.614	27	75	0.92
45	0	67.33	4.1555557	-112.283	1.25	0.77272725	0.023255814	0.37209302	-17.921	-2.233	-1.301	32	78.05	0.91
42	1	45.58	4.285714	-89.4451	1.3	0.85365856	0.075	0.525	-15.95	-1.571	-1.225	24	63.16	0.9
28	0	47.18	4.142857	-70.6098	1.2083334	0.7037037	0	0.42307693	-10.59	-2.193	-1.258	17	62.96	0.96
56	3	62.47	4.775862	-122.882	1.2978723	0.75438595	0.05357143	0.375	-24.508	-1.888	-2.082	36	66.67	0.93
37	1	45.37	4.4864864	-100.04	1.2903225	0.6944444	0	0.2	-18.753	-1.421	-1.27	29	82.86	0.95
21	0	40.41	4.1904764	-85.2799	1.0909091	0.45	0	0	-14.026	-1.452	-1.198	16	80	0.95
41	0	61.81	3.878049	-81.0916	1.2333333	0.9	0.025641026	0.5641026	-13.755	-1.826	-1.095	28	70	0.98
20	1	54.21	3.75	-75.563	1.3571428	0.47368422	0	0.11111111	-10.584	-1.511	-0.544	16	84.21	0.95
